source_wine_id,canonical_wine_id,alias_source_type,status,current_vivino_id,current_suppressed_at,current_suppress_reason
1743402,69102,d17_20260419_221902,eligible,,,
1743407,27314,d17_20260419_221902,eligible,,,
1743408,67946,d17_20260419_221902,eligible,,,
1743410,68525,d17_20260419_221902,eligible,,,
1743412,77521,d17_20260419_221902,eligible,,,
1743413,76059,d17_20260419_221902,eligible,,,
1743414,208280,d17_20260419_221902,eligible,,,
1743415,233775,d17_20260419_221902,eligible,,,
1743417,86598,d17_20260419_221902,eligible,,,
1743425,11058,d17_20260419_221902,eligible,,,
1743430,1068701,d17_20260419_221902,eligible,,,
1743432,506695,d17_20260419_221902,eligible,,,
1743442,216818,d17_20260419_221902,eligible,,,
1743446,344865,d17_20260419_221902,eligible,,,
1743448,28495,d17_20260419_221902,eligible,,,
1743453,171492,d17_20260419_221902,eligible,,,
1743454,898095,d17_20260419_221902,eligible,,,
1743456,868354,d17_20260419_221902,eligible,,,
1743459,682741,d17_20260419_221902,eligible,,,
1743460,1307151,d17_20260419_221902,eligible,,,
1743468,12399,d17_20260419_221902,eligible,,,
1743470,1277459,d17_20260419_221902,eligible,,,
1743471,21405,d17_20260419_221902,eligible,,,
1743472,11885,d17_20260419_221902,eligible,,,
1743478,89236,d17_20260419_221902,eligible,,,
1743496,148903,d17_20260419_221902,eligible,,,
1743497,24415,d17_20260419_221902,eligible,,,
1743500,305183,d17_20260419_221902,eligible,,,
1743503,1145772,d17_20260419_221902,eligible,,,
1743514,751,d17_20260419_221902,eligible,,,
1743515,774,d17_20260419_221902,eligible,,,
1743517,19392,d17_20260419_221902,eligible,,,
1743520,65031,d17_20260419_221902,eligible,,,
1743525,154539,d17_20260419_221902,eligible,,,
1743530,512231,d17_20260419_221902,eligible,,,
1743532,320281,d17_20260419_221902,eligible,,,
1743535,8301,d17_20260419_221902,eligible,,,
1743538,79140,d17_20260419_221902,eligible,,,
1743541,100846,d17_20260419_221902,eligible,,,
1743544,137221,d17_20260419_221902,eligible,,,
1743548,27251,d17_20260419_221902,eligible,,,
1743549,73534,d17_20260419_221902,eligible,,,
1743571,58117,d17_20260419_221902,eligible,,,
1743572,58117,d17_20260419_221902,eligible,,,
1743573,126911,d17_20260419_221902,eligible,,,
1743576,41956,d17_20260419_221902,eligible,,,
1743578,195209,d17_20260419_221902,eligible,,,
1743579,99680,d17_20260419_221902,eligible,,,
1743585,989781,d17_20260419_221902,eligible,,,
1743590,27619,d17_20260419_221902,eligible,,,
1743591,62365,d17_20260419_221902,eligible,,,
1743595,847158,d17_20260419_221902,eligible,,,
1743600,325017,d17_20260419_221902,eligible,,,
1743601,627240,d17_20260419_221902,eligible,,,
1745315,137221,d17_20260419_221902,eligible,,,
1745344,137221,d17_20260419_221902,eligible,,,
1746476,154573,d17_20260419_221902,eligible,,,
1746480,30308,d17_20260419_221902,eligible,,,
1746490,1727756,d17_20260419_221902,eligible,,,
1746495,1503,d17_20260419_221902,eligible,,,
1746504,65031,d17_20260419_221902,eligible,,,
1746506,107137,d17_20260419_221902,eligible,,,
1746507,226472,d17_20260419_221902,eligible,,,
1746508,12710,d17_20260419_221902,eligible,,,
1746509,137331,d17_20260419_221902,eligible,,,
1746510,12722,d17_20260419_221902,eligible,,,
1746514,12776,d17_20260419_221902,eligible,,,
1746515,9072,d17_20260419_221902,eligible,,,
1746516,9076,d17_20260419_221902,eligible,,,
1746520,110055,d17_20260419_221902,eligible,,,
1746524,809373,d17_20260419_221902,eligible,,,
1746525,70976,d17_20260419_221902,eligible,,,
1746536,23892,d17_20260419_221902,eligible,,,
1746537,627240,d17_20260419_221902,eligible,,,
1746542,974721,d17_20260419_221902,eligible,,,
1746543,1054709,d17_20260419_221902,eligible,,,
1746548,226290,d17_20260419_221902,eligible,,,
1746549,46875,d17_20260419_221902,eligible,,,
1746550,30182,d17_20260419_221902,eligible,,,
1746553,226290,d17_20260419_221902,eligible,,,
1746559,97938,d17_20260419_221902,eligible,,,
1746560,79140,d17_20260419_221902,eligible,,,
1746563,7324,d17_20260419_221902,eligible,,,
1746570,62209,d17_20260419_221902,eligible,,,
1746573,93545,d17_20260419_221902,eligible,,,
1746575,893319,d17_20260419_221902,eligible,,,
1746577,278123,d17_20260419_221902,eligible,,,
1746580,29174,d17_20260419_221902,eligible,,,
1746584,1144458,d17_20260419_221902,eligible,,,
1746587,93101,d17_20260419_221902,eligible,,,
1746588,258355,d17_20260419_221902,eligible,,,
1746589,83821,d17_20260419_221902,eligible,,,
1746590,92467,d17_20260419_221902,eligible,,,
1746591,22141,d17_20260419_221902,eligible,,,
1746593,767803,d17_20260419_221902,eligible,,,
1746594,1533961,d17_20260419_221902,eligible,,,
1746595,194231,d17_20260419_221902,eligible,,,
1746596,342451,d17_20260419_221902,eligible,,,
1746597,435643,d17_20260419_221902,eligible,,,
1746598,39363,d17_20260419_221902,eligible,,,
1746599,39363,d17_20260419_221902,eligible,,,
1746600,39365,d17_20260419_221902,eligible,,,
1746601,29455,d17_20260419_221902,eligible,,,
1746605,413593,d17_20260419_221902,eligible,,,
1746609,20750,d17_20260419_221902,eligible,,,
1746612,242677,d17_20260419_221902,eligible,,,
1746613,30894,d17_20260419_221902,eligible,,,
1746615,30896,d17_20260419_221902,eligible,,,
1746618,62209,d17_20260419_221902,eligible,,,
1746621,27617,d17_20260419_221902,eligible,,,
1746628,153256,d17_20260419_221902,eligible,,,
1746630,7389,d17_20260419_221902,eligible,,,
1746637,138922,d17_20260419_221902,eligible,,,
1746643,161876,d17_20260419_221902,eligible,,,
1746652,471094,d17_20260419_221902,eligible,,,
1746674,38324,d17_20260419_221902,eligible,,,
1746679,112849,d17_20260419_221902,eligible,,,
1746680,10027,d17_20260419_221902,eligible,,,
1746687,74977,d17_20260419_221902,eligible,,,
1746693,57190,d17_20260419_221902,eligible,,,
1746696,335028,d17_20260419_221902,eligible,,,
1746697,300448,d17_20260419_221902,eligible,,,
1746701,621344,d17_20260419_221902,eligible,,,
1746702,350271,d17_20260419_221902,eligible,,,
1746703,698376,d17_20260419_221902,eligible,,,
1746706,37459,d17_20260419_221902,eligible,,,
1746711,41023,d17_20260419_221902,eligible,,,
1746718,269556,d17_20260419_221902,eligible,,,
1746725,136410,d17_20260419_221902,eligible,,,
1746726,136410,d17_20260419_221902,eligible,,,
1746727,328932,d17_20260419_221902,eligible,,,
1746730,341079,d17_20260419_221902,eligible,,,
1746738,256212,d17_20260419_221902,eligible,,,
1746758,140015,d17_20260419_221902,eligible,,,
1746759,1349093,d17_20260419_221902,eligible,,,
1746765,61048,d17_20260419_221902,eligible,,,
1746793,21650,d17_20260419_221902,eligible,,,
1746799,41957,d17_20260419_221902,eligible,,,
1746800,232141,d17_20260419_221902,eligible,,,
1746802,31328,d17_20260419_221902,eligible,,,
1746803,31329,d17_20260419_221902,eligible,,,
1746806,99856,d17_20260419_221902,eligible,,,
1746811,412983,d17_20260419_221902,eligible,,,
1746818,141301,d17_20260419_221902,eligible,,,
1746819,58117,d17_20260419_221902,eligible,,,
1746820,64348,d17_20260419_221902,eligible,,,
1746826,1145772,d17_20260419_221902,eligible,,,
1746836,37700,d17_20260419_221902,eligible,,,
1746838,82372,d17_20260419_221902,eligible,,,
1746852,203350,d17_20260419_221902,eligible,,,
1746857,236457,d17_20260419_221902,eligible,,,
1746877,15306,d17_20260419_221902,eligible,,,
1746883,189562,d17_20260419_221902,eligible,,,
1746884,9299,d17_20260419_221902,eligible,,,
1746887,207207,d17_20260419_221902,eligible,,,
1746897,70976,d17_20260419_221902,eligible,,,
1746898,354261,d17_20260419_221902,eligible,,,
1746902,717512,d17_20260419_221902,eligible,,,
1746912,43291,d17_20260419_221902,eligible,,,
1746929,124164,d17_20260419_221902,eligible,,,
1746931,38352,d17_20260419_221902,eligible,,,
1746932,54067,d17_20260419_221902,eligible,,,
1746933,68525,d17_20260419_221902,eligible,,,
1746935,77521,d17_20260419_221902,eligible,,,
1746936,507928,d17_20260419_221902,eligible,,,
1746937,76059,d17_20260419_221902,eligible,,,
1746939,33953,d17_20260419_221902,eligible,,,
1746948,331017,d17_20260419_221902,eligible,,,
1746950,12709,d17_20260419_221902,eligible,,,
1746959,459841,d17_20260419_221902,eligible,,,
1746961,37424,d17_20260419_221902,eligible,,,
1746964,70811,d17_20260419_221902,eligible,,,
1746967,412983,d17_20260419_221902,eligible,,,
1746977,435643,d17_20260419_221902,eligible,,,
1746979,39363,d17_20260419_221902,eligible,,,
1746980,83821,d17_20260419_221902,eligible,,,
1746981,201384,d17_20260419_221902,eligible,,,
1746982,22141,d17_20260419_221902,eligible,,,
1746983,872769,d17_20260419_221902,eligible,,,
1746985,358016,d17_20260419_221902,eligible,,,
1746986,50031,d17_20260419_221902,eligible,,,
1746987,767803,d17_20260419_221902,eligible,,,
1746989,209366,d17_20260419_221902,eligible,,,
1746990,1533961,d17_20260419_221902,eligible,,,
1746993,342451,d17_20260419_221902,eligible,,,
1746994,1533961,d17_20260419_221902,eligible,,,
1746995,29124,d17_20260419_221902,eligible,,,
1746996,82828,d17_20260419_221902,eligible,,,
1747000,329927,d17_20260419_221902,eligible,,,
1747003,100846,d17_20260419_221902,eligible,,,
1747023,627240,d17_20260419_221902,eligible,,,
1747026,191579,d17_20260419_221902,eligible,,,
1747027,86848,d17_20260419_221902,eligible,,,
1747030,15397,d17_20260419_221902,eligible,,,
1747032,409618,d17_20260419_221902,eligible,,,
1747033,292539,d17_20260419_221902,eligible,,,
1747034,58557,d17_20260419_221902,eligible,,,
1747035,290724,d17_20260419_221902,eligible,,,
1747036,565326,d17_20260419_221902,eligible,,,
1747037,19297,d17_20260419_221902,eligible,,,
1747043,62365,d17_20260419_221902,eligible,,,
1747046,405937,d17_20260419_221902,eligible,,,
1747048,119149,d17_20260419_221902,eligible,,,
1747049,9076,d17_20260419_221902,eligible,,,
1747052,669392,d17_20260419_221902,eligible,,,
1747053,144559,d17_20260419_221902,eligible,,,
1747056,1010976,d17_20260419_221902,eligible,,,
1747062,837329,d17_20260419_221902,eligible,,,
1747064,1518130,d17_20260419_221902,eligible,,,
1747065,19088,d17_20260419_221902,eligible,,,
1747071,63670,d17_20260419_221902,eligible,,,
1747073,766598,d17_20260419_221902,eligible,,,
1747074,90638,d17_20260419_221902,eligible,,,
1747075,372073,d17_20260419_221902,eligible,,,
1747080,52389,d17_20260419_221902,eligible,,,
1747086,1631711,d17_20260419_221902,eligible,,,
1747088,236457,d17_20260419_221902,eligible,,,
1747090,47794,d17_20260419_221902,eligible,,,
1747092,23892,d17_20260419_221902,eligible,,,
1747096,89861,d17_20260419_221902,eligible,,,
1747103,79140,d17_20260419_221902,eligible,,,
1747105,1640646,d17_20260419_221902,eligible,,,
1747110,336200,d17_20260419_221902,eligible,,,
1747114,354261,d17_20260419_221902,eligible,,,
1747118,729211,d17_20260419_221902,eligible,,,
1747119,786509,d17_20260419_221902,eligible,,,
1747121,208313,d17_20260419_221902,eligible,,,
1747128,8302,d17_20260419_221902,eligible,,,
1747129,8301,d17_20260419_221902,eligible,,,
1747139,119321,d17_20260419_221902,eligible,,,
1747142,114874,d17_20260419_221902,eligible,,,
1747143,27251,d17_20260419_221902,eligible,,,
1747148,413692,d17_20260419_221902,eligible,,,
1747158,19294,d17_20260419_221902,eligible,,,
1747160,18146,d17_20260419_221902,eligible,,,
1747163,284494,d17_20260419_221902,eligible,,,
1747177,22499,d17_20260419_221902,eligible,,,
1747185,725397,d17_20260419_221902,eligible,,,
1747189,20251,d17_20260419_221902,eligible,,,
1747197,30307,d17_20260419_221902,eligible,,,
1747198,990793,d17_20260419_221902,eligible,,,
1747203,341079,d17_20260419_221902,eligible,,,
1747207,67122,d17_20260419_221902,eligible,,,
1747208,104993,d17_20260419_221902,eligible,,,
1747210,48234,d17_20260419_221902,eligible,,,
1747211,48234,d17_20260419_221902,eligible,,,
1747212,595999,d17_20260419_221902,eligible,,,
1747215,399592,d17_20260419_221902,eligible,,,
1747217,786479,d17_20260419_221902,eligible,,,
1747218,355217,d17_20260419_221902,eligible,,,
1747219,19794,d17_20260419_221902,eligible,,,
1747221,1640646,d17_20260419_221902,eligible,,,
1747228,11794,d17_20260419_221902,eligible,,,
1747234,86598,d17_20260419_221902,eligible,,,
1747236,169463,d17_20260419_221902,eligible,,,
1747238,28162,d17_20260419_221902,eligible,,,
1747239,778187,d17_20260419_221902,eligible,,,
1747246,737697,d17_20260419_221902,eligible,,,
1747249,75023,d17_20260419_221902,eligible,,,
1747263,3338,d17_20260419_221902,eligible,,,
1747281,19393,d17_20260419_221902,eligible,,,
1747295,1564678,d17_20260419_221902,eligible,,,
1747304,168440,d17_20260419_221902,eligible,,,
1747305,168440,d17_20260419_221902,eligible,,,
1747306,99856,d17_20260419_221902,eligible,,,
1747310,38414,d17_20260419_221902,eligible,,,
1747315,194797,d17_20260419_221902,eligible,,,
1747327,893319,d17_20260419_221902,eligible,,,
1747332,219194,d17_20260419_221902,eligible,,,
1747340,648614,d17_20260419_221902,eligible,,,
1747342,10070,d17_20260419_221902,eligible,,,
1747352,28495,d17_20260419_221902,eligible,,,
1747355,258427,d17_20260419_221902,eligible,,,
1747373,357431,d17_20260419_221902,eligible,,,
1747377,584359,d17_20260419_221902,eligible,,,
1747433,137392,d17_20260419_221902,eligible,,,
1747444,394451,d17_20260419_221902,eligible,,,
1747447,30182,d17_20260419_221902,eligible,,,
1747449,46875,d17_20260419_221902,eligible,,,
1747459,368288,d17_20260419_221902,eligible,,,
1747460,632124,d17_20260419_221902,eligible,,,
1747461,687432,d17_20260419_221902,eligible,,,
1747462,691100,d17_20260419_221902,eligible,,,
1747463,691101,d17_20260419_221902,eligible,,,
1747464,2199,d17_20260419_221902,eligible,,,
1747465,687425,d17_20260419_221902,eligible,,,
1747466,687427,d17_20260419_221902,eligible,,,
1747468,687430,d17_20260419_221902,eligible,,,
1747469,167671,d17_20260419_221902,eligible,,,
1747470,668423,d17_20260419_221902,eligible,,,
1747471,416187,d17_20260419_221902,eligible,,,
1747472,230160,d17_20260419_221902,eligible,,,
1747475,4418,d17_20260419_221902,eligible,,,
1747487,63188,d17_20260419_221902,eligible,,,
1747495,809373,d17_20260419_221902,eligible,,,
1747501,46875,d17_20260419_221902,eligible,,,
1747507,584996,d17_20260419_221902,eligible,,,
1747508,63335,d17_20260419_221902,eligible,,,
1747509,225856,d17_20260419_221902,eligible,,,
1747513,255492,d17_20260419_221902,eligible,,,
1747514,18326,d17_20260419_221902,eligible,,,
1747527,5389,d17_20260419_221902,eligible,,,
1747528,63356,d17_20260419_221902,eligible,,,
1747533,12418,d17_20260419_221902,eligible,,,
1747534,25636,d17_20260419_221902,eligible,,,
1747537,361020,d17_20260419_221902,eligible,,,
1747539,31328,d17_20260419_221902,eligible,,,
1747541,31329,d17_20260419_221902,eligible,,,
1747542,76642,d17_20260419_221902,eligible,,,
1747543,63188,d17_20260419_221902,eligible,,,
1747552,341079,d17_20260419_221902,eligible,,,
1747553,341079,d17_20260419_221902,eligible,,,
1747557,90735,d17_20260419_221902,eligible,,,
1747561,21563,d17_20260419_221902,eligible,,,
1747563,199237,d17_20260419_221902,eligible,,,
1747564,161334,d17_20260419_221902,eligible,,,
1747565,161334,d17_20260419_221902,eligible,,,
1747566,161334,d17_20260419_221902,eligible,,,
1747569,610122,d17_20260419_221902,eligible,,,
1747573,30164,d17_20260419_221902,eligible,,,
1747574,182526,d17_20260419_221902,eligible,,,
1747576,811699,d17_20260419_221902,eligible,,,
1747577,11893,d17_20260419_221902,eligible,,,
1747582,1269977,d17_20260419_221902,eligible,,,
1747583,83821,d17_20260419_221902,eligible,,,
1747584,92467,d17_20260419_221902,eligible,,,
1747585,93101,d17_20260419_221902,eligible,,,
1747586,22145,d17_20260419_221902,eligible,,,
1747587,231072,d17_20260419_221902,eligible,,,
1747588,258355,d17_20260419_221902,eligible,,,
1747589,117370,d17_20260419_221902,eligible,,,
1747593,29597,d17_20260419_221902,eligible,,,
1747595,368216,d17_20260419_221902,eligible,,,
1747597,20748,d17_20260419_221902,eligible,,,
1747598,526738,d17_20260419_221902,eligible,,,
1747599,24422,d17_20260419_221902,eligible,,,
1747603,41956,d17_20260419_221902,eligible,,,
1747604,41957,d17_20260419_221902,eligible,,,
1747606,83821,d17_20260419_221902,eligible,,,
1747607,201384,d17_20260419_221902,eligible,,,
1747608,201384,d17_20260419_221902,eligible,,,
1747609,92467,d17_20260419_221902,eligible,,,
1747610,22141,d17_20260419_221902,eligible,,,
1747611,872769,d17_20260419_221902,eligible,,,
1747612,258355,d17_20260419_221902,eligible,,,
1747613,61170,d17_20260419_221902,eligible,,,
1747614,194231,d17_20260419_221902,eligible,,,
1747615,29125,d17_20260419_221902,eligible,,,
1747619,425530,d17_20260419_221902,eligible,,,
1747630,19297,d17_20260419_221902,eligible,,,
1747633,1533961,d17_20260419_221902,eligible,,,
1747634,29124,d17_20260419_221902,eligible,,,
1747639,11250,d17_20260419_221902,eligible,,,
1747640,11251,d17_20260419_221902,eligible,,,
1747642,270684,d17_20260419_221902,eligible,,,
1747650,21559,d17_20260419_221902,eligible,,,
1747658,79951,d17_20260419_221902,eligible,,,
1747661,68524,d17_20260419_221902,eligible,,,
1747662,684478,d17_20260419_221902,eligible,,,
1747663,43291,d17_20260419_221902,eligible,,,
1747667,202583,d17_20260419_221902,eligible,,,
1747674,117520,d17_20260419_221902,eligible,,,
1747678,149875,d17_20260419_221902,eligible,,,
1747679,38352,d17_20260419_221902,eligible,,,
1747680,251378,d17_20260419_221902,eligible,,,
1747708,139324,d17_20260419_221902,eligible,,,
1747709,31958,d17_20260419_221902,eligible,,,
1747713,1625377,d17_20260419_221902,eligible,,,
1747716,744428,d17_20260419_221902,eligible,,,
1747717,76548,d17_20260419_221902,eligible,,,
1747718,37161,d17_20260419_221902,eligible,,,
1747720,1092276,d17_20260419_221902,eligible,,,
1747721,377393,d17_20260419_221902,eligible,,,
1747722,834016,d17_20260419_221902,eligible,,,
1747723,265458,d17_20260419_221902,eligible,,,
1747729,37717,d17_20260419_221902,eligible,,,
1747730,38567,d17_20260419_221902,eligible,,,
1747735,38539,d17_20260419_221902,eligible,,,
1747736,212242,d17_20260419_221902,eligible,,,
1747740,295675,d17_20260419_221902,eligible,,,
1747741,400029,d17_20260419_221902,eligible,,,
1747742,669392,d17_20260419_221902,eligible,,,
1747743,145629,d17_20260419_221902,eligible,,,
1747744,227460,d17_20260419_221902,eligible,,,
1747745,144559,d17_20260419_221902,eligible,,,
1747746,388244,d17_20260419_221902,eligible,,,
1747749,27314,d17_20260419_221902,eligible,,,
1747750,27321,d17_20260419_221902,eligible,,,
1747752,68525,d17_20260419_221902,eligible,,,
1747754,77521,d17_20260419_221902,eligible,,,
1747756,6014,d17_20260419_221902,eligible,,,
1747759,365967,d17_20260419_221902,eligible,,,
