pair_id,source_wine_id,canonical_wine_id,verdict,source_vivino_ids,canonical_vivino_ids,shared_vivino_ids,source_top_producer,canonical_top_producer,reason
961,1832693,99187,CONFIRMA,1240711|6507485|1743194|3982409|2371053|1234613|1861364|4437848,1240711,1240711,Benito Santos,Benito Santos,Mesmo wine id Vivino 1240711 nas duas buscas
962,1832710,224813,CONFIRMA,1702667|1253570|1765432|97665|1366784|97669|1813612|1264908|2758623|13611122,1702667|6923482|7335736|81967|6755011|7706704|8091646|1928654|12193241|5426428,1702667,Canyon Road,Canyon Road,Mesmo wine id Vivino 1702667 nas duas buscas
963,1832806,67271,CONFIRMA,1180350|8622|8623|1405013|1939106|1229033|6145831|8619|8617|9832816,1180350|1939106|1405013|1928370|8622|8623|1229033|6145831|5799051,1180350|8622|8623|1405013|1939106|1229033|6145831,El Coto,El Coto,Mesmo wine id Vivino 1180350 nas duas buscas
964,1832888,35622,CONFIRMA,1123371,1123371,1123371,By Farr,By Farr,Mesmo wine id Vivino 1123371 nas duas buscas
965,1833145,1326040,CONFIRMA,9369264,9369264|13690466|9269614|7492126|9006321|13685380|12965932|6543275|9563134|9085769,9369264,Site Wine,Site Wine,Mesmo wine id Vivino 9369264 nas duas buscas
966,1833158,758435,CONFIRMA,5248451|4611128|4968043,5248451|4611128|4968043|8605924|2692537|4091935|2951751|9442198|1984543|1211103,5248451|4611128|4968043,Antichi Baronati,Antichi Baronati,Mesmo wine id Vivino 5248451 nas duas buscas
967,1833544,29059,CONFIRMA,779324|1170825|1966472|43794|1319282|43804,779324|1966472|1127271,779324|1966472,Louis Moreau,Louis Moreau,Mesmo wine id Vivino 779324 nas duas buscas
968,1833601,721882,CONFIRMA,4878127|1545600|2193185|8056821|1667458|1484037|1467131|7063504|1244334|2056681,4878127|1545600|7063504|3867570,4878127|1545600|7063504,Gruber Röschitz,Gruber Röschitz,Mesmo wine id Vivino 4878127 nas duas buscas
969,1833609,223211,CONFIRMA,1696803|6506078|1192195|1222220|19248|19247|19242|6534530|2101960|1647879,1696803|6506078|5644183|3874515|12431308|6613145|2238280|2159339|4695259|3855398,1696803|6506078,Rocche dei Manzoni,Rocche dei Manzoni,Mesmo wine id Vivino 1696803 nas duas buscas
970,1833669,725559,CONFIRMA,4906755|1429137|6312291|1582485|1276610|1180267|7201295|6637901|8667494|4123826,4906755|6312291|1582485|1429137|1276610|1180267|7201295,4906755|1429137|6312291|1582485|1276610|1180267|7201295,Château Biac,Château Biac,Mesmo wine id Vivino 4906755 nas duas buscas
971,1833772,12374,CONFIRMA,23294|7833939|1225721|4498039|3418196|23293|23296,23294,23294,La Posta,La Posta,Mesmo wine id Vivino 23294 nas duas buscas
972,1833804,70284,CONFIRMA,1185929|2890493|5154702|1971038|1184124|4001102|2565047|1174943|1679161|2147278,1185929|5303633|4458038|3571665|2103703|2452190|4491061|2201714|5426564|1707209,1185929,Bénédicte et Stéphane Tissot,Château Lastours,Mesmo wine id Vivino 1185929 nas duas buscas
973,1833831,10484,CONFIRMA,19277|19265|19279|19278|2322086|19280|19267|19271|1490710|19274,19277|12028343|1161621|19265|19279,19277|19265|19279,Produttori del Barbaresco,Produttori del Barbaresco,Mesmo wine id Vivino 19277 nas duas buscas
974,1833855,11251,CONFIRMA,21053|7882732|21051|21058|1211329|2808516,21053|4923228|1396675|4126690|1447267|2723557|2631439|10792559|9504150|7199001,21053,Elvio Cogno,Elvio Cogno,Mesmo wine id Vivino 21053 nas duas buscas
975,1833940,27093,CONFIRMA,97709|97711|1288704|97710|4429593|5296325|97708|1704723|3295816|4956868,97709,97709,Terroir Al Límit Soc. Lda,Terroir Al Límit Soc. Lda,Mesmo wine id Vivino 97709 nas duas buscas
976,1834058,10485,CONFIRMA,19278|19265|19279|19277|2322086|19280|19267|19271|1490710|19274,19278|78364|19265|11085305|19279|19277|19280|19267|19271|1490710,19278|19265|19279|19277|19280|19267|19271|1490710,Produttori del Barbaresco,Produttori del Barbaresco,Mesmo wine id Vivino 19278 nas duas buscas
977,1834072,4073,CONFIRMA,2364050|7378|1105164|1774963|1469961,7378|3054|2364050|5987649|6554783|2130194|1921093|1198304|1961566|1214893,2364050|7378,Domaine Latour-Giraud,Louis Latour,Mesmo wine id Vivino 2364050 nas duas buscas
978,1834089,518775,INCONCLUSIVO,1188134|1160095|5477813|1190343|2094817|1156979|1269710|2270467|2221942|2320550,2751545|1463859,,Château Bellevue du Galvesse,Bellevue Rodinat,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
979,1834167,198728,CONFIRMA,1614981|8670189|11179019|13765132|8640118|10739227|2334229|12740945|12413325|7536941,1614981,1614981,Tenuta Capofaro,Tenuta Capofaro,Mesmo wine id Vivino 1614981 nas duas buscas
980,1834186,126979,CONFIRMA,1361212|5067393|7652690|1924794|4881311|9421422|1933820|1203414|2305914|10818727,1361212|5067393|11296521|7652690|3997867|5826973|3951904|12849209|1616947|4673368,1361212|5067393|7652690,Christophe Pacalet,Christophe Lapierre,Mesmo wine id Vivino 1361212 nas duas buscas
981,1834187,1155302,CONFIRMA,7795173|1508901|7268316|1539132|1538486|6454628|1314473|1391778|2050841|1836077,7795173,7795173,Herdade de São Miguel,Herdade de São Miguel,Mesmo wine id Vivino 7795173 nas duas buscas
982,1834503,1201821,CONFIRMA,8208338|10685529|9437174|8536526|9437203|10964714|10056167|8527960|8208696|10722929,8208338|2219312|5758784|1624747|3046395|1439583|5340513|5608772|2872731|13456456,8208338,Priest Creek,Hat Ranch,Mesmo wine id Vivino 8208338 nas duas buscas
983,1834562,434619,CONFIRMA,2425546|5989477|1223210|6907362|7434595|4686592|13348476|3489478|5511657,2425546|5989477|1223210|6907362|2664655|11975776,2425546|5989477|1223210|6907362,Château de la Jaubertie,Château de la Jaubertie,Mesmo wine id Vivino 2425546 nas duas buscas
984,1834646,8299,CONFIRMA,15194|8952735|15163,15194|77770|8576|1176149|1197302|1100122|79969|2302584|1840326|1413868,15194,La Spinetta,La Spinetta,Mesmo wine id Vivino 15194 nas duas buscas
985,1834692,954657,CONFIRMA,1295914|6909768|1862184|9506451|6654605|5346018|2844039|2295508|3872593|5773024,6654605|5339459|1295914,1295914|6654605,Broc Cellars,Broc Cellars,Mesmo wine id Vivino 1295914 nas duas buscas
986,1834729,308486,CONFIRMA,1970704|3252123|12977045|1602309|2418918|1240603|4281973|2542680|1201709|13389292,1970704,1970704,Domaine les Terres Promises,Domaine les Terres Promises,Mesmo wine id Vivino 1970704 nas duas buscas
987,1834772,343230,CONFIRMA,2092229|11717620|52284|1461564|1820129|11159106|1419377|52224|52434|3975846,2092229|1291227|52284|11717620|1820129|1461564|1419377|52224|11159106|9222051,2092229|11717620|52284|1461564|1820129|11159106|1419377|52224,Jean Noël Gagnard,Jean Noël Gagnard,Mesmo wine id Vivino 2092229 nas duas buscas
988,1834784,290623,CONFIRMA,1910838|1582096|5171948|7240758,1910838|1582096|4342129|2232|623|15504|1122320|4843754|1383882|1272239,1910838|1582096,Criss Cross,Criss Cross,Mesmo wine id Vivino 1910838 nas duas buscas
989,1834877,369382,CONFIRMA,2188115,2188115,2188115,Chateau Palmer,Chateau Palmer,Mesmo wine id Vivino 2188115 nas duas buscas
990,1834916,65522,CONFIRMA,1553535|1177025|1196029|1144591|1146527|1695535|2619926|1246438|5532618|2911147,1177025|1553535|1224272|1891569|1547049|1122050|17525|5876444|2042762|1144590,1553535|1177025,Domaine du Clos Naudin - Foreau,Domaine du Clos Naudin - Foreau,Mesmo wine id Vivino 1553535 nas duas buscas
991,1834968,1213371,CONFIRMA,79071|79072|2323098|13599445|1886360|1226990|1661738|79074|79083|1748639,8313097|2323098|7909248|7603225|6900741|1216679|11476145|1668055|1132435|12007106,2323098,Domaine Gaston & Pierre Ravaut,Domaine Pierre Ravaut,Mesmo wine id Vivino 2323098 nas duas buscas
992,1834988,63436,CONFIRMA,1173140,1173140|1734837|8197952|1316364,1173140,Señorío de San Vicente,San Vicente,Mesmo wine id Vivino 1173140 nas duas buscas
993,1835141,106173,CONFIRMA,1255956|2294025|1744925|1690368|1548007|1757421|9643055,1255956|10213003|4662413|10958637|2612940|3837141|6477445|9850138|2316092|2037793,1255956,Hartley & Gibson's,Hartley & Gibson's,Mesmo wine id Vivino 1255956 nas duas buscas
994,1835157,94576,CONFIRMA,1230926|7012|1294734|3141357|7139392|12009563|7383621|1162647|6475224|5925335,1230926|7012|3141357,1230926|7012|3141357,Michael David Winery,Michael David Winery,Mesmo wine id Vivino 1230926 nas duas buscas
995,1835202,588870,CONFIRMA,3384101|2005389|1161516|13792022,3384101|2005389|1161516,3384101|2005389|1161516,Mas del Périé - Fabien Jouves,Mas del Périé - Fabien Jouves,Mesmo wine id Vivino 3384101 nas duas buscas
996,1835319,662609,CONFIRMA,4238852|2632436|4760687|5972570|4137010|6509584|4007565|3568682|5059940|1505504,4238852|2632436|5972570|4137010|4760687,4238852|2632436|4760687|5972570|4137010,Chaffey Bros Wine Co.,Chaffey Bros Wine Co.,Mesmo wine id Vivino 4238852 nas duas buscas
997,1835383,1715551,CONFIRMA,13601825|10203664,13601825,13601825,The Liberator,The Liberator,Mesmo wine id Vivino 13601825 nas duas buscas
998,1835516,1559863,CONFIRMA,11755819|1188632|4481653|4457598,11755819|4491061|11573404|12219709|5378183|1188632,11755819|1188632,Ghislaine Barthod,Ghislaine Barthod,Mesmo wine id Vivino 11755819 nas duas buscas
999,1835556,863027,CONFIRMA,6168577|1509169|6839933|1240378|1825544|2639421|1237619|1421706|7233505|1307453,6168577|1509169|1240378,6168577|1509169|1240378,Alice et Olivier de Moor,Alice et Olivier de Moor,Mesmo wine id Vivino 6168577 nas duas buscas
1000,1835575,247187,CONFIRMA,1773506|4261124|1609598|11468105|1602628,1773506|4261124|1609598|11468105,1773506|4261124|1609598|11468105,Domaine Chanzy,Domaine Chanzy,Mesmo wine id Vivino 1773506 nas duas buscas
1001,1835712,1489659,CONFIRMA,11519726|10939247,10939247|13279841|5219352|2543959|13142059|10701744|5957413|13805479|40534|7559345,10939247,Vinya Vella,Vinya Vella,Mesmo wine id Vivino 10939247 nas duas buscas
1002,1835717,1536937,CONFIRMA,11438933|5415395|1774434|7100809|8299570|75770|3046927|2835258|75762,11438933|5415395|1774434,11438933|5415395|1774434,Fattoria Paradiso,Fattoria Paradiso,Mesmo wine id Vivino 11438933 nas duas buscas
1003,1836029,1631460,CONFIRMA,12744545|13372495|12641118|12688135|12623861|12665762|12641159|12843853|3980241,12744545|12688135|12641118|12623861|12641159|12665762|12843853|13372495,12744545|13372495|12641118|12688135|12623861|12665762|12641159|12843853,Domaine Fourrier,Domaine Fourrier,Mesmo wine id Vivino 12744545 nas duas buscas
1004,1836179,1106533,CONFIRMA,7491171|6365197|2307342|1523914,7491171|6365197|2307342,7491171|6365197|2307342,Domaine Giachino,Domaine Giachino,Mesmo wine id Vivino 7491171 nas duas buscas
1005,1836181,97011,CONFIRMA,1236366|5628824|5131441|2322759|2659609|7093007,1236366|5628824,1236366|5628824,Famille Perrin,Famille Perrin,Mesmo wine id Vivino 1236366 nas duas buscas
1006,1836211,1365189,CONFIRMA,9742498|8966272|7301543|7496820|10895668|12808331|13036990,9742498|8966272|10364143|5308790|5853735|13102190|13102193|4771165|3180882|10327636,9742498|8966272,Wolf & Woman,Crazy Woman Cellars,Mesmo wine id Vivino 9742498 nas duas buscas
1007,1836237,8918,CONFIRMA,16342|1128233|16343|1532346|1128236|7709528|1128234,16342,16342,Domaine Rostaing,Domaine Rostaing,Mesmo wine id Vivino 16342 nas duas buscas
1008,1836419,1238482,CONFIRMA,8527640|79889|79883|9133022|6766131|12057173|1693445|8342939|79887|79890,8527640|79889|79883|9133022|6766131|1693445|12057173|7360514|19504|78046,8527640|79889|79883|9133022|6766131|12057173|1693445,Guerrieri Rizzardi,Guerrieri Rizzardi,Mesmo wine id Vivino 8527640 nas duas buscas
1009,1836448,1028235,CONFIRMA,86747|86746|13744340|1126952|86744|1351221|10926783|86748|1127272|1127271,7081730|86744|1111731|1111738|1111748|1111744|1111749|12779858|1111747|8488104,86744,Christian Moreau Pere & Fils,J. Moreau & Fils,Mesmo wine id Vivino 86744 nas duas buscas
1010,1836490,1466996,CONFIRMA,10716020|11681445|12557057|10929327|12557053|12268458|12512941|13393805|11906083|12512914,10716020,10716020,Jumbo Time Wines,Jumbo Time Wines,Mesmo wine id Vivino 10716020 nas duas buscas
1011,1836555,979793,CONFIRMA,6798205|13775271|6291746|13775272|9235922|3976392|3523982|2469846|1936295,6798205|6291746|13775272|13775271|9702837|5471883|13272939|8683216|3242497|3944350,6798205|13775271|6291746|13775272,Robert Barbichon,Robert Grandpierre,Mesmo wine id Vivino 6798205 nas duas buscas
1012,1836559,384712,CONFIRMA,2244163|4967968|6001748|1137790|2162554|5985440|8606064|4967889|1972564,2244163|2200746|1202357|91733|1101185|1612990|1589269|1205270|1135872|2499723,2244163,La Fiera,La Fiera,Mesmo wine id Vivino 2244163 nas duas buscas
1013,1836690,100846,CONFIRMA,1244108|1439680|1439689|7476736|2161414|4967151|4410436|8948324|9697391|1175292,1244108,1244108,Cave de l'Angelus,Château Angelus,Mesmo wine id Vivino 1244108 nas duas buscas
1014,1836804,1361926,CONFIRMA,9718564|3828439|2166348|1200706|1277612|1554048|9313791|7522521|9530655|5292950,9718564|5080789|7384943|8747807|9250416|5587570|2313998|1302752|1263343|1960451,9718564,Primo Estate,Primo Estate,Mesmo wine id Vivino 9718564 nas duas buscas
1015,1836847,365058,CONFIRMA,2174429|9406820|9488237|1622457|1992021|1100696|1100706|1100707|11968337|1100708,2174429|1100696|1622457|1992021|9406820,2174429|9406820|1622457|1992021|1100696,Bernard Baudry,Bernard Baudry,Mesmo wine id Vivino 2174429 nas duas buscas
1016,1837017,681978,CONFIRMA,4448078,4448078|5384193,4448078,Domaine Blain Soeur & Frere,Domaine Blain Soeur & Frere,Mesmo wine id Vivino 4448078 nas duas buscas
1017,1837036,873601,CONFIRMA,6233712|6276446|6233557|1438703|1458805|12770875|11120221,6233712|1438703|6233557|1408459|1458805|22330|1136137|1724151|2663076|1451312,6233712|6233557|1438703|1458805,Horizon de Bichot,Albert Bichot,Mesmo wine id Vivino 6233712 nas duas buscas
1018,1837081,1712273,CONFIRMA,13574448|13395503|13622468|7024367|6921189,13574448|13395503,13574448|13395503,Famille Descombe,Famille Descombe,Mesmo wine id Vivino 13574448 nas duas buscas
1019,1837113,906071,CONFIRMA,6410715|2314150|6704451|10662637|1141563|6377012|3875243|4628|6721972|2038155,6410715|6704451|2314150|10662637|13094472|1409995,6410715|2314150|6704451|10662637,Cono Sur,Cono Sur,Mesmo wine id Vivino 6410715 nas duas buscas
1020,1837214,807395,CONFIRMA,5660787|4923072|1297985|9445601,5660787|2536972|4727037|6215584|1837470|11928174,5660787,False Bay,False Bay,Mesmo wine id Vivino 5660787 nas duas buscas
1021,1837300,1103805,CONFIRMA,7476652|7301787|5189441|9180884|10833575|9474878|10361943|12463533|10559257|9916786,7476652|7301787,7476652|7301787,Famille Moutard,Famille Moutard,Mesmo wine id Vivino 7476652 nas duas buscas
1022,1837539,115600,CONFIRMA,1287368|1722830|10590244,1287368,1287368,Tenuta Laramè,Tenuta Laramè,Mesmo wine id Vivino 1287368 nas duas buscas
1023,1837832,327257,CONFIRMA,2030936|2207734|9589949|9830114|2267320|1124875|1259463|1180859|2291596|2494473,2030936|11888951|1188184|6531412|2682833|2607720|4979026|12914830|5692548|1706886,2030936,Bodegas Fulcro,Bodegas Vaivén,Mesmo wine id Vivino 2030936 nas duas buscas
1024,1837884,771952,CONFIRMA,5358499|8377811|2948436|1126813|10870737|5941967|18485|1217235|1635152|7137688,5358499|8377811|10870737|2948436|18485|1635152|1217235|7196426|1126813|7137688,5358499|8377811|2948436|1126813|10870737|18485|1217235|1635152|7137688,Condado de Haza,Condado de Haza,Mesmo wine id Vivino 5358499 nas duas buscas
1025,1837966,1263500,CONFIRMA,8743678|1423853|5760336|1986586|7167945|1773989|97883|12937296|3894503|6334267,8743678|1423853|2451855,8743678|1423853,Marco Abella,Marco Abella,Mesmo wine id Vivino 8743678 nas duas buscas
1026,1838161,733695,CONFIRMA,4982986|3097496|1579936|1376671|9635586|1902796|11696657|3568943|1846066,4982986|12069803,4982986,Stéphane Bernaudeau,Stéphane Bernaudeau,Mesmo wine id Vivino 4982986 nas duas buscas
1027,1838205,1397580,CONFIRMA,10034734|10212175|12190742|12629200|10603385,10034734|9517001|8164828|7632114,10034734,Domaine de La Petite Empreinte,Domaine de La Petite Empreinte,Mesmo wine id Vivino 10034734 nas duas buscas
1028,1838212,29416,CONFIRMA,825162|825166|825165|3376865|809810|981448|1083991|1083990|3376880|825168,825162|825166|825165,825162|825166|825165,Château de Saint Cosme,Château de Saint Cosme,Mesmo wine id Vivino 825162 nas duas buscas
1029,1838242,856584,CONFIRMA,6121614|13648516,6121614|13648516|10069972,6121614|13648516,Domaine La Calmette,Domaine La Calmette,Mesmo wine id Vivino 6121614 nas duas buscas
1030,1838416,1699697,CONFIRMA,13460753|3233783|8469062|11076971|11270636|12927083|1633045|10906663|2377063|2786806,13460753,13460753,Eastern Peake,Eastern Peake,Mesmo wine id Vivino 13460753 nas duas buscas
1031,1838436,146630,CONFIRMA,2251695|5348467|1434494|12266366|6127429|4322739|1398949|11137368|7226043|6127435,2251695|5348467|1434494|5104730|5458394|95162|2020410|8307828|1321898|1615830,2251695|5348467|1434494,Wickhams Road,Wickhams Road,Mesmo wine id Vivino 2251695 nas duas buscas
1032,1838495,431898,CONFIRMA,4026021|2622735|7415326|12872247|2415100|6003265|7631608|13155860|13477479|7405333,2415100|6003265|1755291,2415100|6003265,Gold Hill,Gold Hill,Mesmo wine id Vivino 2415100 nas duas buscas
1033,1838526,60845,CONFIRMA,1168313|1115658|1126810|5577391|6159011|2683205,1168313|1115658|1126810|5577391|6159011,1168313|1115658|1126810|5577391|6159011,Château Léoville Poyferré,Château Léoville Poyferré,Mesmo wine id Vivino 1168313 nas duas buscas
1034,1838542,434946,CONFIRMA,2426710|17074|1968733|7039438|10460904|1289380|5554367|2497384|5778324|8815699,2426710|17074|7039438|10460904|1289380|5554367|8815699|4731431|7275402|2381221,2426710|17074|7039438|10460904|1289380|5554367|8815699,Hunter's,Hunter's,Mesmo wine id Vivino 2426710 nas duas buscas
1035,1838568,1450917,CONFIRMA,10567488|11178691|8473723|8459701|12841331|11973815|11442392|7311034|7807505|6764074,10567488|11178691,10567488|11178691,Dilworth and Allain,Dilworth and Allain,Mesmo wine id Vivino 10567488 nas duas buscas
1036,1838623,58279,CONFIRMA,1163705|1857444|6913458|6627|1209261|5275742|6215858|1219436|1127804|6628,1163705,1163705,Hartley Ostini Hitching Post,Hartley Ostini Hitching Post,Mesmo wine id Vivino 1163705 nas duas buscas
1037,1838708,86882,CONFIRMA,1215059|1477094|2100411|5016854|5107561|4191170|5354444|1663843|2070031|3093159,1215059|4726978|6691624|4049628|3527412|1136137|1724151|2663076|1451312|1222755,1215059,Richmond Plains,Richmond Plains,Mesmo wine id Vivino 1215059 nas duas buscas
1038,1838748,1559621,CONFIRMA,11750314|779216|779267,11750314|10682915|11064185|12577869|5797365|2600839|11719306|2678183|9290343|3551586,11750314,Domaine Fabien Coche (Domaine Coche-Bizouard),Domaine Fabien Coche (Domaine Coche-Bizouard),Mesmo wine id Vivino 11750314 nas duas buscas
1039,1838856,546896,CONFIRMA,2961890|6292|4922464|6303|7184900|12180765|6306|1578102|6290|2875743,2961890|6292|7069415,2961890|6292,Lucien Muzard & Fils,Lucien Muzard & Fils,Mesmo wine id Vivino 2961890 nas duas buscas
1040,1838938,1397415,CONFIRMA,10032744,10032744,10032744,Imbzzl Wines,Imbzzl Wines,Mesmo wine id Vivino 10032744 nas duas buscas
1041,1838959,805002,CONFIRMA,5639477|5210527|5779866|6259743|7420800|4644560|10058632|5659799|4600634|6427630,5639477|1575580|10383934,5639477,Fitzpatrick Family Vineyards,Fitzpatrick Family Vineyards,Mesmo wine id Vivino 5639477 nas duas buscas
1042,1839059,1465028,CONFIRMA,10697173|6304588|6304418|10528400|11252273|10688683|13169644|10610046|7778034|7308740,10697173,10697173,José Gil,José Gil,Mesmo wine id Vivino 10697173 nas duas buscas
